"POLY_ID","raster_num_fields","raster_num_cells_populated","raster_prop_fields","raster_year","raster_type","job","batch","scenario","simKey","year_standardised"
"NGA",1.00416457653046,1,1.78395735254022e-08,2054,"INFECTIOUS","job1030","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1030-0",0
"NGA",15323.8115234375,838,0.000272236512570784,2043,"INFECTIOUS","job1043","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1043-0",0
"NGA",16.0374298095703,10,2.84914360587017e-07,2047,"INFECTIOUS","job1107","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1107-0",0
"NGA",0.874759435653687,1,1.55406151881021e-08,2047,"INFECTIOUS","job1205","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1205-0",0
"NGA",54293.70703125,1411,0.000964559596293682,2045,"INFECTIOUS","job1216","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1216-0",0
"NGA",12641.244140625,1089,0.000224579127336305,2035,"INFECTIOUS","job1295","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1295-0",0
"NGA",4951.337890625,142,8.79634259297492e-05,2043,"INFECTIOUS","job1428","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1428-0",0
"NGA",6.04489803314209,5,1.07391164193818e-07,2051,"INFECTIOUS","job1440","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1440-0",0
"NGA",46.0547142028809,14,8.18189049301483e-07,2046,"INFECTIOUS","job1455","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1455-0",0
"NGA",1.00789618492126,1,1.79058677403265e-08,2046,"INFECTIOUS","job1526","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1526-0",0
"NGA",207.118041992188,36,3.67957367239882e-06,2036,"INFECTIOUS","job163","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job163-0",0
"NGA",8430.1572265625,541,0.000149766694811706,2041,"INFECTIOUS","job1666","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1666-0",0
"NGA",158.588226318359,7,2.81741299164788e-06,2040,"INFECTIOUS","job1673","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1673-0",0
"NGA",353571.375,6773,0.00628140315662565,2041,"INFECTIOUS","job1679","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1679-0",0
"NGA",4.01629829406738,4,7.1351898275999e-08,2038,"INFECTIOUS","job170","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job170-0",0
"NGA",2.00591683387756,2,3.56362907835711e-08,2046,"INFECTIOUS","job1748","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1748-0",0
"NGA",6410.4921875,253,0.000113886159087643,2038,"INFECTIOUS","job1761","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1761-0",0
"NGA",15.0303115844727,9,2.67022313759912e-07,2040,"INFECTIOUS","job1802","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1802-0",0
"NGA",532321.9375,7652,0.00945701189343618,2046,"INFECTIOUS","job1823","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1823-0",0
"NGA",490.172027587891,157,8.70819398595311e-06,2036,"INFECTIOUS","job1838","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1838-0",0
"NGA",6.00247764587402,5,1.06637541097234e-07,2051,"INFECTIOUS","job1850","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1850-0",0
"NGA",1.00365364551544,1,1.78304965358113e-08,2040,"INFECTIOUS","job1881","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1881-0",0
"NGA",7.06708335876465,6,1.25550886911818e-07,2042,"INFECTIOUS","job1885","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job1885-0",0
"NGA",1.0068382024765,1,1.78870720607606e-08,2047,"INFECTIOUS","job196","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job196-0",0
"NGA",57.0254516601562,26,1.01309064419061e-06,2042,"INFECTIOUS","job197","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job197-0",0
"NGA",8.00769138336182,5,1.42261340960458e-07,2052,"INFECTIOUS","job2003","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2003-0",0
"NGA",131.04167175293,13,2.32803226957599e-06,2040,"INFECTIOUS","job2033","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2033-0",0
"NGA",56.0823059082031,44,9.96335105924886e-07,2047,"INFECTIOUS","job2051","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2051-0",0
"NGA",9.03455352783203,9,1.60504150112343e-07,2047,"INFECTIOUS","job2096","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2096-0",0
"NGA",72797.2109375,1540,0.00129328521172382,2046,"INFECTIOUS","job2125","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2125-0",0
"NGA",11604.56640625,631,0.000206161938464308,2043,"INFECTIOUS","job2132","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2132-0",0
"NGA",1.00025606155396,1,1.77701364610723e-08,2037,"INFECTIOUS","job2172","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2172-0",0
"NGA",1.00300323963165,1,1.78189416932522e-08,2030,"INFECTIOUS","job2173","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2173-0",0
"NGA",323277.15625,7335,0.00574320856639968,2051,"INFECTIOUS","job2175","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2175-0",0
"NGA",5.02708005905151,3,8.93090300410661e-08,2045,"INFECTIOUS","job227","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job227-0",0
"NGA",16285.6396484375,336,0.000289323954167283,2037,"INFECTIOUS","job2354","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2354-0",0
"NGA",217.307830810547,60,3.86060125600621e-06,2039,"INFECTIOUS","job2359","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2359-0",0
"NGA",41.0297927856445,5,7.289183688002e-07,2044,"INFECTIOUS","job2396","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2396-0",0
"NGA",17.6157817840576,9,3.12954710501686e-07,2040,"INFECTIOUS","job2453","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2453-0",0
"NGA",43849.8359375,1877,0.000779018091821855,2047,"INFECTIOUS","job2490","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2490-0",0
"NGA",2.00817441940308,2,3.5676398116486e-08,2043,"INFECTIOUS","job2520","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2520-0",0
"NGA",650092.8125,9220,0.0115492806637334,2044,"INFECTIOUS","job2530","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2530-0",0
"NGA",2656.00903320312,217,4.71855605539005e-05,2040,"INFECTIOUS","job2551","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2551-0",0
"NGA",1639.13098144531,137,2.91201246734793e-05,2035,"INFECTIOUS","job2587","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2587-0",0
"NGA",8.03604316711426,7,1.4276502705201e-07,2043,"INFECTIOUS","job2600","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2600-0",0
"NGA",44.1264877319336,23,7.83932973448913e-07,2043,"INFECTIOUS","job2611","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2611-0",0
"NGA",48.3612747192383,26,8.59166451695541e-07,2045,"INFECTIOUS","job2687","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2687-0",0
"NGA",1.00133621692657,1,1.77893260557254e-08,2031,"INFECTIOUS","job2810","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2810-0",0
"NGA",497.65380859375,48,8.84111222014949e-06,2045,"INFECTIOUS","job2825","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2825-0",0
"NGA",216968.703125,2387,0.00385457645347661,2052,"INFECTIOUS","job2861","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2861-0",0
"NGA",3040.01879882812,424,5.40077195987947e-05,2048,"INFECTIOUS","job2871","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2871-0",0
"NGA",8.02956485748291,8,1.42649936076198e-07,2038,"INFECTIOUS","job292","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job292-0",0
"NGA",24095.298828125,1653,0.000428067136709873,2034,"INFECTIOUS","job2928","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2928-0",0
"NGA",1.0002384185791,1,1.77698230232609e-08,2036,"INFECTIOUS","job2954","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2954-0",0
"NGA",1.00152635574341,1,1.77927039834897e-08,2042,"INFECTIOUS","job2964","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job2964-0",0
"NGA",59.0465812683105,25,1.04899719884484e-06,2043,"INFECTIOUS","job3009","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3009-0",0
"NGA",73074.9375,1396,0.00129821918723687,2049,"INFECTIOUS","job3016","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3016-0",0
"NGA",4.02044153213501,4,7.14255053339138e-08,2043,"INFECTIOUS","job3063","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3063-0",0
"NGA",20,2,3.55311747543231e-07,2042,"INFECTIOUS","job3109","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3109-0",0
"NGA",1006.37438964844,168,1.78788321534369e-05,2054,"INFECTIOUS","job3136","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3136-0",0
"NGA",1.00250661373138,1,1.78101188424272e-08,2046,"INFECTIOUS","job3183","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3183-0",0
"NGA",328.242980957031,60,5.83142935913211e-06,2042,"INFECTIOUS","job3210","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3210-0",0
"NGA",2.00234699249268,2,3.55728704545253e-08,2049,"INFECTIOUS","job3226","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3226-0",0
"NGA",26.0823516845703,16,4.63368297854091e-07,2048,"INFECTIOUS","job323","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job323-0",0
"NGA",8354.630859375,637,0.000148424924536157,2053,"INFECTIOUS","job3328","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3328-0",0
"NGA",4.00133657455444,2,7.10860945406792e-08,2032,"INFECTIOUS","job3398","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job3398-0",0
"NGA",1881.17150878906,254,3.34201168108189e-05,2054,"INFECTIOUS","job340","2022_05_16_batch_0","2022_05_16_cross_continental_endemic","2022_05_16_cross_continental_endemic-2022_05_16_batch_0-job340-0",0
